invid,invhyas,invname,eigentuemer,messnetz_klartext,zcoordb,invmbeg,invzbeg,invzend,xcoord,ycoord,link,lon,lat
BL201C0225FIL001,8605,8605,Berliner Wasserbetriebe,-,34.8,35.51,3.4,5.4,409145.27,5804791.39,mailto:grundwasserstand-info@bwb.de,409145.27,5804791.39
BL201C0226FIL001,8606,8606,Berliner Wasserbetriebe,-,35.1,35.68,16.0,18.0,408599.15,5805097.72,mailto:grundwasserstand-info@bwb.de,408599.15,5805097.72
BL201C0233FIL001,6719,6719,Berliner Wasserbetriebe,-,35.2,36.03,5.95,6.95,409644.95,5805251.84,mailto:grundwasserstand-info@bwb.de,409644.95,5805251.84
BL201C0233FIL002,6720,6720,Berliner Wasserbetriebe,-,35.2,35.96,37.4,39.4,409644.95,5805251.84,mailto:grundwasserstand-info@bwb.de,409644.95,5805251.84
BL201C0240FIL001,6743,6743,Land Berlin,aktives Messnetz Grundwasserstand,32.95,33.55,1.59,2.59,409208.88,5803560.33,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6743,409208.88,5803560.33
BL201C0259FIL001,4493,4493,Land Berlin,-,34.43,35.05,1.9,6.9,408913.13,5804624.82,,408913.13,5804624.82
BL201C0260FIL001,10690,10690,Land Berlin,-,34.42,35.05,23.0,28.0,409432.85,5804665.94,,409432.85,5804665.94
BL201C0261FIL001,10692,10692,Land Berlin,-,34.43,35.04,11.9,16.9,409432.94,5804670.94,,409432.94,5804670.94
BL201C0262FIL001,10696,10696,Land Berlin,-,34.61,35.17,2.0,7.0,408993.35,5804584.3,,408993.35,5804584.3
BL201C0263FIL001,4490,4490,Land Berlin,-,34.74,35.34,2.0,7.0,409111.77,5804765.03,,409111.77,5804765.03
BL201C0264FIL001,4491,4491,Land Berlin,-,34.7,35.36,7.3,12.3,409107.73,5804763.1,,409107.73,5804763.1
BL201C0265FIL001,4492,4492,Land Berlin,-,34.73,35.35,22.2,27.2,409101.79,5804766.22,,409101.79,5804766.22
BL201C0266FIL001,4497,4497,Land Berlin,-,34.6,35.19,6.9,11.9,409465.85,5804824.3,,409465.85,5804824.3
BL201C0267FIL001,4496,4496,Land Berlin,-,34.65,35.26,19.0,24.0,408993.43,5804588.3,,408993.43,5804588.3
BL201C0268FIL001,4495,4495,Land Berlin,-,34.94,35.47,20.0,25.0,408919.02,5804618.71,,408919.02,5804618.71
BL201C0269FIL001,4494,4494,Land Berlin,-,34.73,35.32,8.0,13.0,408916.07,5804621.76,,408916.07,5804621.76
BL201C0271FIL001,6687,6687,Berliner Wasserbetriebe,-,35.3,36.25,9.5,11.5,407994.78,5805811.11,mailto:grundwasserstand-info@bwb.de,407994.78,5805811.11
BL201C0271FIL002,6688,6688,Berliner Wasserbetriebe,-,35.3,36.16,16.3,18.3,407994.78,5805811.11,mailto:grundwasserstand-info@bwb.de,407994.78,5805811.11
BL201C0271FIL003,6689,6689,Berliner Wasserbetriebe,-,35.3,36.12,33.0,35.0,407994.78,5805811.11,mailto:grundwasserstand-info@bwb.de,407994.78,5805811.11
BL201C0272FIL001,6690,6690,Berliner Wasserbetriebe,-,35.2,36.2,11.8,13.8,408042.15,5805831.21,mailto:grundwasserstand-info@bwb.de,408042.15,5805831.21
BL201C0272FIL002,6691,6691,Berliner Wasserbetriebe,-,35.2,36.14,25.0,27.0,408042.15,5805831.21,mailto:grundwasserstand-info@bwb.de,408042.15,5805831.21
BL201C0272FIL003,6692,6692,Berliner Wasserbetriebe,-,35.2,36.05,40.0,42.0,408042.15,5805831.21,mailto:grundwasserstand-info@bwb.de,408042.15,5805831.21
BL201C0272FIL004,6693,6693,Berliner Wasserbetriebe,-,35.2,35.91,54.0,56.0,408042.15,5805831.21,mailto:grundwasserstand-info@bwb.de,408042.15,5805831.21
BL201C0273FIL001,6694,6694,Berliner Wasserbetriebe,-,35.2,36.22,11.7,13.7,408168.14,5805883.81,mailto:grundwasserstand-info@bwb.de,408168.14,5805883.81
BL201C0274FIL001,6700,6700,Berliner Wasserbetriebe,-,33.2,34.46,8.0,10.0,407921.17,5805831.51,mailto:grundwasserstand-info@bwb.de,407921.17,5805831.51
BL201C0274FIL002,6701,6701,Berliner Wasserbetriebe,-,33.2,34.4,17.9,19.9,407921.17,5805831.51,mailto:grundwasserstand-info@bwb.de,407921.17,5805831.51
BL201C0274FIL003,6702,6702,Berliner Wasserbetriebe,-,33.2,34.27,33.0,35.0,407921.17,5805831.51,mailto:grundwasserstand-info@bwb.de,407921.17,5805831.51
BL201C0275FIL001,6703,6703,Berliner Wasserbetriebe,-,35.2,36.08,23.0,25.0,408111.75,5805862.89,mailto:grundwasserstand-info@bwb.de,408111.75,5805862.89
BL201C0275FIL002,6704,6704,Berliner Wasserbetriebe,-,35.2,35.97,35.5,37.5,408111.75,5805862.89,mailto:grundwasserstand-info@bwb.de,408111.75,5805862.89
BL201D0017FIL001,6707,6707,Berliner Wasserbetriebe,-,33.3,34.34,4.6,6.6,410150.49,5805336.23,mailto:grundwasserstand-info@bwb.de,410150.49,5805336.23
BL201D0017FIL002,6708,6708,Berliner Wasserbetriebe,-,33.3,34.24,11.2,13.2,410150.49,5805336.23,mailto:grundwasserstand-info@bwb.de,410150.49,5805336.23
BL201D0017FIL003,6709,6709,Berliner Wasserbetriebe,-,33.3,34.14,22.4,24.4,410150.49,5805336.23,mailto:grundwasserstand-info@bwb.de,410150.49,5805336.23
BL201D0017FIL004,6710,6710,Berliner Wasserbetriebe,-,33.3,34.06,35.4,37.4,410150.49,5805336.23,mailto:grundwasserstand-info@bwb.de,410150.49,5805336.23
BL201D0018FIL001,6711,6711,Berliner Wasserbetriebe,-,35.5,36.4,9.2,11.2,410456.35,5805857.35,mailto:grundwasserstand-info@bwb.de,410456.35,5805857.35
BL201D0018FIL002,6712,6712,Berliner Wasserbetriebe,-,35.5,36.27,34.0,36.0,410456.35,5805857.35,mailto:grundwasserstand-info@bwb.de,410456.35,5805857.35
BL201D0019FIL001,6713,6713,Berliner Wasserbetriebe,-,36.5,37.22,36.2,38.2,410062.19,5805740.85,mailto:grundwasserstand-info@bwb.de,410062.19,5805740.85
BL201D0020FIL001,6715,6715,Berliner Wasserbetriebe,-,35.3,36.4,13.0,15.0,410043.61,5805605.22,mailto:grundwasserstand-info@bwb.de,410043.61,5805605.22
BL201D0020FIL002,6716,6716,Berliner Wasserbetriebe,-,35.3,36.36,21.0,23.0,410043.61,5805605.22,mailto:grundwasserstand-info@bwb.de,410043.61,5805605.22
BL201D0020FIL003,6717,6717,Berliner Wasserbetriebe,-,35.3,36.31,29.0,31.0,410043.61,5805605.22,mailto:grundwasserstand-info@bwb.de,410043.61,5805605.22
BL201D0021FIL001,6718,6718,Berliner Wasserbetriebe,-,38.6,39.65,22.7,24.7,409976.02,5805784.49,mailto:grundwasserstand-info@bwb.de,409976.02,5805784.49
BL201D0022FIL001,8612,8612,Berliner Wasserbetriebe,-,35.6,36.46,13.0,15.0,410485.15,5805741.82,mailto:grundwasserstand-info@bwb.de,410485.15,5805741.82
BL201D0022FIL002,8613,8613,Berliner Wasserbetriebe,-,35.6,36.38,41.3,43.3,410485.15,5805741.82,mailto:grundwasserstand-info@bwb.de,410485.15,5805741.82
BL201D0023FIL001,8607,8607,Berliner Wasserbetriebe,-,34.7,35.02,10.4,12.4,409797.41,5804960.98,mailto:grundwasserstand-info@bwb.de,409797.41,5804960.98
BL201D0023FIL002,8608,8608,Berliner Wasserbetriebe,-,34.7,34.96,26.0,28.0,409797.41,5804960.98,mailto:grundwasserstand-info@bwb.de,409797.41,5804960.98
BL201D0023FIL003,8609,8609,Berliner Wasserbetriebe,-,34.7,34.91,34.5,36.5,409797.41,5804960.98,mailto:grundwasserstand-info@bwb.de,409797.41,5804960.98
BL201D0023FIL004,8610,8610,Berliner Wasserbetriebe,-,34.7,34.89,74.0,76.0,409797.41,5804960.98,mailto:grundwasserstand-info@bwb.de,409797.41,5804960.98
BL201D0024FIL001,8611,8611,Berliner Wasserbetriebe,-,35.3,35.62,30.0,32.0,410044.49,5805388.23,mailto:grundwasserstand-info@bwb.de,410044.49,5805388.23
BL201D0026FIL001,8309,8309,Berliner Wasserbetriebe,-,35.3,35.95,21.5,25.5,410037.18,5805582.35,mailto:grundwasserstand-info@bwb.de,410037.18,5805582.35
BL201D0026FIL002,8310,8310,Berliner Wasserbetriebe,-,35.3,35.89,69.0,73.0,410037.18,5805582.35,mailto:grundwasserstand-info@bwb.de,410037.18,5805582.35
BL201D0027FIL001,8266,8266,Berliner Wasserbetriebe,-,32.0,33.21,8.5,10.5,409702.74,5804819.8,mailto:grundwasserstand-info@bwb.de,409702.74,5804819.8
BL201D0028FIL001,8267,8267,Berliner Wasserbetriebe,-,31.8,33.21,4.0,6.0,409952.34,5805011.03,mailto:grundwasserstand-info@bwb.de,409952.34,5805011.03
BL201D0029FIL001,8268,8268,Berliner Wasserbetriebe,-,31.9,33.05,6.3,8.3,410270.36,5805487.93,mailto:grundwasserstand-info@bwb.de,410270.36,5805487.93
BL201D0030FIL001,8269,8269,Berliner Wasserbetriebe,-,31.7,32.88,9.7,11.7,410726.03,5805684.25,mailto:grundwasserstand-info@bwb.de,410726.03,5805684.25
BL201D0031FIL001,8300,8300,Berliner Wasserbetriebe,-,36.0,36.63,11.5,13.5,410720.96,5805733.34,mailto:grundwasserstand-info@bwb.de,410720.96,5805733.34
BL201D0032FIL001,8301,8301,Berliner Wasserbetriebe,-,34.9,35.38,10.0,12.0,410241.75,5805508.47,mailto:grundwasserstand-info@bwb.de,410241.75,5805508.47
BL201D0032FIL002,8302,8302,Berliner Wasserbetriebe,-,34.9,35.11,26.0,28.0,410241.75,5805508.47,mailto:grundwasserstand-info@bwb.de,410241.75,5805508.47
BL201D0033FIL001,8303,8303,Berliner Wasserbetriebe,-,35.0,35.54,28.0,30.0,409913.26,5805006.78,mailto:grundwasserstand-info@bwb.de,409913.26,5805006.78
BL201D0034FIL001,8318,8318,Berliner Wasserbetriebe,-,34.8,35.17,4.9,5.9,409873.13,5804999.54,mailto:grundwasserstand-info@bwb.de,409873.13,5804999.54
BL201D0035FIL001,8319,8319,Berliner Wasserbetriebe,-,35.1,35.45,6.8,7.8,409896.25,5805006.1,mailto:grundwasserstand-info@bwb.de,409896.25,5805006.1
BL201D0036FIL001,8320,8320,Berliner Wasserbetriebe,-,35.1,35.51,4.8,5.8,410195.53,5805549.35,mailto:grundwasserstand-info@bwb.de,410195.53,5805549.35
BL201D0037FIL001,8321,8321,Berliner Wasserbetriebe,-,35.0,35.39,8.4,9.4,410225.04,5805523.79,mailto:grundwasserstand-info@bwb.de,410225.04,5805523.79
BL201D0038FIL001,8322,FRI1843,Berliner Wasserbetriebe,-,35.5,36.37,8.0,9.0,410706.78,5805776.61,mailto:grundwasserstand-info@bwb.de,410706.78,5805776.61
BL201D0039FIL001,8323,8323,Berliner Wasserbetriebe,-,35.9,36.72,7.0,8.0,410716.11,5805741.43,mailto:grundwasserstand-info@bwb.de,410716.11,5805741.43
BL201D0040FIL001,8616,8616,Berliner Wasserbetriebe,-,33.7,34.32,6.9,8.9,410259.47,5805494.14,mailto:grundwasserstand-info@bwb.de,410259.47,5805494.14
BL201D0040FIL002,8617,8617,Berliner Wasserbetriebe,-,33.7,34.25,13.0,15.0,410259.47,5805494.14,mailto:grundwasserstand-info@bwb.de,410259.47,5805494.14
BL201D0041FIL001,8618,8618,Berliner Wasserbetriebe,-,34.2,35.01,9.6,11.6,410254.53,5805497.23,mailto:grundwasserstand-info@bwb.de,410254.53,5805497.23
BL201D0041FIL002,8619,8619,Berliner Wasserbetriebe,-,34.2,34.94,15.65,17.65,410254.53,5805497.23,mailto:grundwasserstand-info@bwb.de,410254.53,5805497.23
BL201D0042FIL001,8620,8620,Berliner Wasserbetriebe,-,34.8,35.64,10.3,12.3,410237.73,5805507.55,mailto:grundwasserstand-info@bwb.de,410237.73,5805507.55
BL201D0043FIL001,8621,8621,Berliner Wasserbetriebe,-,35.3,35.99,19.5,21.5,410026.2,5805372.58,mailto:grundwasserstand-info@bwb.de,410026.2,5805372.58
BL201D0044FIL001,8614,8614,Berliner Wasserbetriebe,-,34.6,35.18,18.4,30.0,410249.59,5805500.33,mailto:grundwasserstand-info@bwb.de,410249.59,5805500.33
BL201D0045FIL001,8615,8615,Berliner Wasserbetriebe,-,32.9,33.44,2.0,4.0,410264.4,5805490.05,mailto:grundwasserstand-info@bwb.de,410264.4,5805490.05
BL201D0047FIL001,6714,6714,Berliner Wasserbetriebe,-,35.2,35.94,27.1,29.1,409915.92,5805462.67,mailto:grundwasserstand-info@bwb.de,409915.92,5805462.67
BL201D0052FIL001,6742,6742,Berliner Wasserbetriebe,-,35.2,35.89,4.0,5.0,409791.7,5805345.04,mailto:grundwasserstand-info@bwb.de,409791.7,5805345.04
BL201D0053FIL001,6741,6741,Berliner Wasserbetriebe,-,35.2,35.98,4.0,5.0,409791.7,5805345.04,mailto:grundwasserstand-info@bwb.de,409791.7,5805345.04
BL202A0005FIL001,15180,15180,Land Berlin,aktives Messnetz Grundwasserstand,33.09,33.84,6.0,7.95,413635.7,5806721.1,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15180,413635.7,5806721.1
BL211A0010FIL001,15126,15126,Berliner Wasserbetriebe,-,35.95,37.13,149.0,153.0,408217.81,5802760.25,mailto:grundwasserstand-info@bwb.de,408217.81,5802760.25
BL211A0016FIL001,9958,9958,Land Berlin,-,36.2,36.53,30.46,32.46,407701.04,5801241.25,,407701.04,5801241.25
BL211A0017FIL001,9959,9959,Land Berlin,-,36.2,36.36,46.53,50.53,407701.04,5801241.25,,407701.04,5801241.25
BL211A0018FIL001,9957,9957,Land Berlin,-,36.2,36.54,7.15,9.15,407701.04,5801241.25,,407701.04,5801241.25
BL211A0019FIL001,9960,9960,Land Berlin,-,36.2,36.34,73.85,77.85,407701.04,5801241.25,,407701.04,5801241.25
BL211A0020FIL001,9955,9955,Berliner Wasserbetriebe,-,36.37,36.78,16.16,18.16,407830.87,5802128.68,mailto:grundwasserstand-info@bwb.de,407830.87,5802128.68
BL211A0021FIL001,9967,9967,Berliner Wasserbetriebe,-,35.8,35.05,6.79,8.79,408168.23,5803045.16,mailto:grundwasserstand-info@bwb.de,408168.23,5803045.16
BL211A0028FIL001,9961,9961,Berliner Wasserbetriebe,-,36.2,36.94,12.45,14.45,408608.82,5801867.94,mailto:grundwasserstand-info@bwb.de,408608.82,5801867.94
BL211A0029FIL001,9962,9962,Berliner Wasserbetriebe,-,36.2,36.9,32.5,34.5,408608.82,5801867.94,mailto:grundwasserstand-info@bwb.de,408608.82,5801867.94
BL211A0030FIL001,9963,9963,Berliner Wasserbetriebe,-,36.2,36.85,51.8,55.8,408608.82,5801867.94,mailto:grundwasserstand-info@bwb.de,408608.82,5801867.94
BL211A0031FIL001,9964,9964,Berliner Wasserbetriebe,-,36.2,36.82,63.8,67.8,408608.82,5801867.94,mailto:grundwasserstand-info@bwb.de,408608.82,5801867.94
BL211A0032FIL001,9968,9968,Berliner Wasserbetriebe,-,32.9,33.39,3.0,5.0,407817.04,5802137.94,mailto:grundwasserstand-info@bwb.de,407817.04,5802137.94
BL211A0033FIL001,15128,15128,Berliner Wasserbetriebe,-,35.95,36.35,245.4,251.4,408228.75,5802757.04,mailto:grundwasserstand-info@bwb.de,408228.75,5802757.04
BL211A0034FIL001,15124,15124,Berliner Wasserbetriebe,-,35.95,36.96,40.6,44.6,408216.79,5802759.27,mailto:grundwasserstand-info@bwb.de,408216.79,5802759.27
BL211A0035FIL001,15125,15125,Berliner Wasserbetriebe,-,35.95,36.92,89.0,93.0,408218.83,5802761.23,mailto:grundwasserstand-info@bwb.de,408218.83,5802761.23
BL211A0036FIL001,15127,15127,Berliner Wasserbetriebe,-,35.95,36.77,185.0,189.0,408219.85,5802762.21,mailto:grundwasserstand-info@bwb.de,408219.85,5802762.21
BL211A0037FIL001,15161,15161,Land Berlin,aktives Messnetz Grundwasserstand,36.0,36.79,36.0,37.95,408705.3,5803396.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15161,408705.3,5803396.5
BL211A0038FIL001,15160,15160,Land Berlin,aktives Messnetz Grundwasserstand und -güte,35.93,36.76,86.0,88.0,408706.1,5803399.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15160,408706.1,5803399.5
BL211A0038FIL002,70006,70006,Land Berlin,-,35.93,,-0.8,89.0,408706.1,5803399.5,,408706.1,5803399.5
BL211B0033FIL001,9974,9974,Berliner Wasserbetriebe,-,32.6,32.72,3.24,4.97,409721.29,5802742.71,mailto:grundwasserstand-info@bwb.de,409721.29,5802742.71
BL211B0034FIL001,9973,9973,Berliner Wasserbetriebe,-,32.4,32.75,3.0,5.0,410422.35,5802908.37,mailto:grundwasserstand-info@bwb.de,410422.35,5802908.37
BL211B0035FIL001,9972,9972,Berliner Wasserbetriebe,-,34.1,34.39,3.0,5.0,409702.8,5802822.05,mailto:grundwasserstand-info@bwb.de,409702.8,5802822.05
BL211C0019FIL001,9984,9984,Land Berlin,-,36.5,37.23,7.96,9.96,408146.87,5800128.92,,408146.87,5800128.92
BL211C0020FIL001,9985,9985,Land Berlin,-,36.5,37.04,23.95,25.95,408146.87,5800128.92,,408146.87,5800128.92
BL211C0021FIL001,9981,9981,Berliner Wasserbetriebe,-,32.4,32.9,2.99,4.99,407701.8,5800965.27,mailto:grundwasserstand-info@bwb.de,407701.8,5800965.27
BL211C0022FIL001,9982,9982,Berliner Wasserbetriebe,-,32.3,32.7,2.99,4.99,408126.3,5800046.32,mailto:grundwasserstand-info@bwb.de,408126.3,5800046.32
BL211C0023FIL001,9983,9983,Berliner Wasserbetriebe,-,32.8,33.13,3.04,5.04,408527.91,5800976.58,mailto:grundwasserstand-info@bwb.de,408527.91,5800976.58
BL211C0029FIL001,9986,9986,Berliner Wasserbetriebe,-,35.6,36.32,6.3,8.3,408496.89,5800975.17,mailto:grundwasserstand-info@bwb.de,408496.89,5800975.17
BL211C0030FIL001,15085,15085,Berliner Wasserbetriebe,-,35.6,36.24,27.8,31.8,408496.89,5800975.17,mailto:grundwasserstand-info@bwb.de,408496.89,5800975.17
BL211C0031FIL001,15086,15086,Berliner Wasserbetriebe,-,35.6,36.16,51.0,55.0,408496.89,5800975.17,mailto:grundwasserstand-info@bwb.de,408496.89,5800975.17
BL211C0032FIL001,15163,15163,Land Berlin,aktives Messnetz Grundwasserstand und -güte,36.14,37.12,10.0,11.95,407900.4,5800090.8,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15163,407900.4,5800090.8
BL211C0033FIL001,15162,15162,Land Berlin,aktives Messnetz Grundwasserstand und -güte,36.11,36.94,78.0,80.0,407899.3,5800088.8,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15162,407899.3,5800088.8
BL211C0033FIL002,70007,70007,Land Berlin,-,36.11,,-0.6,80.0,407899.3,5800088.8,,407899.3,5800088.8
BL301A0496FIL001,8580,8580,Berliner Wasserbetriebe,-,41.2,42.15,27.0,31.0,402588.79,5806673.7,mailto:grundwasserstand-info@bwb.de,402588.79,5806673.7
BL301A0496FIL002,8581,8581,Berliner Wasserbetriebe,-,41.2,42.04,65.0,69.0,402588.79,5806673.7,mailto:grundwasserstand-info@bwb.de,402588.79,5806673.7
BL301A0496FIL003,8582,8582,Berliner Wasserbetriebe,-,41.2,41.98,76.0,80.0,402588.79,5806673.7,mailto:grundwasserstand-info@bwb.de,402588.79,5806673.7
BL301A0497FIL002,15002,15002,Land Berlin,-,34.72,35.3,98.0,102.0,402083.52,5808341.12,,402083.52,5808341.12
BL301A0498FIL001,8695,8695,Berliner Wasserbetriebe,-,34.6,35.74,8.8,10.8,402723.97,5807842.01,mailto:grundwasserstand-info@bwb.de,402723.97,5807842.01
BL301A0498FIL002,8696,8696,Berliner Wasserbetriebe,-,34.6,35.59,31.8,33.8,402723.97,5807842.01,mailto:grundwasserstand-info@bwb.de,402723.97,5807842.01
BL301A0505FIL001,8578,8578,Berliner Wasserbetriebe,-,48.3,48.31,22.0,24.0,401371.82,5807352.75,mailto:grundwasserstand-info@bwb.de,401371.82,5807352.75
BL301A0506FIL001,8579,8579,Berliner Wasserbetriebe,-,48.3,48.18,46.9,48.9,401371.82,5807352.75,mailto:grundwasserstand-info@bwb.de,401371.82,5807352.75
BL301A0532FIL001,9386,9386,Berliner Wasserbetriebe,-,36.57,37.07,18.8,20.8,402396.62,5807927.22,mailto:grundwasserstand-info@bwb.de,402396.62,5807927.22
BL301A0533FIL001,9387,9387,Berliner Wasserbetriebe,-,46.54,46.98,0.0,0.01,401934.45,5808020.99,mailto:grundwasserstand-info@bwb.de,401934.45,5808020.99
BL301A0534FIL001,9389,9389 (ALT004),Berliner Wasserbetriebe,-,35.11,35.51,25.0,27.0,401864.32,5808382.28,mailto:grundwasserstand-info@bwb.de,401864.32,5808382.28
BL301A0542FIL001,10655,10655,Land Berlin,-,39.9,40.67,23.7,28.7,402930.72,5807146.15,,402930.72,5807146.15
BL301A0543FIL001,10656,10656,Land Berlin,-,39.92,40.66,12.0,16.0,402933.68,5807144.1,,402933.68,5807144.1
BL301A0544FIL001,10657,10657,Land Berlin,-,51.63,52.37,30.0,35.0,402588.47,5807341.63,,402588.47,5807341.63
BL301A0545FIL001,10658,10658,Land Berlin,-,49.58,50.27,24.0,29.0,402551.66,5807509.32,,402551.66,5807509.32
BL301A0546FIL001,10659,10659,Land Berlin,-,37.86,38.61,17.0,22.0,402611.8,5807622.16,,402611.8,5807622.16
BL301A0547FIL001,10660,10660,Land Berlin,-,38.18,38.85,17.5,22.5,402723.96,5807526.04,,402723.96,5807526.04
BL301A0548FIL001,10661,10661,Land Berlin,-,37.56,38.29,3.5,7.5,402733.13,5807534.87,,402733.13,5807534.87
BL301A0549FIL001,10662,10662,Land Berlin,-,40.92,41.62,19.0,24.0,402735.27,5807436.84,,402735.27,5807436.84
BL301A0550FIL001,10663,10663,Land Berlin,-,40.81,41.51,11.0,15.0,402740.17,5807431.74,,402740.17,5807431.74
BL301A0554FIL001,8576,8576,Berliner Wasserbetriebe,-,50.6,51.52,70.5,74.5,400885.69,5808132.9,mailto:grundwasserstand-info@bwb.de,400885.69,5808132.9
BL301A0555FIL001,8575,8575,Berliner Wasserbetriebe,-,50.6,51.62,39.0,43.0,400887.65,5808130.86,mailto:grundwasserstand-info@bwb.de,400887.65,5808130.86
BL301A0556FIL001,8577,8577,Berliner Wasserbetriebe,-,50.6,51.25,90.5,94.5,400883.73,5808134.94,mailto:grundwasserstand-info@bwb.de,400883.73,5808134.94
BL301A0557FIL001,8572,8572 (ALT039OP),Berliner Wasserbetriebe,-,35.62,36.54,20.1,22.1,401892.99,5808355.4,mailto:grundwasserstand-info@bwb.de,401892.99,5808355.4
BL301A0557FIL002,8573,8573 (ALT039MP),Berliner Wasserbetriebe,-,35.62,36.45,32.2,34.2,401892.99,5808355.4,mailto:grundwasserstand-info@bwb.de,401892.99,5808355.4
BL301A0557FIL004,8574,8574 (ALT039UP),Berliner Wasserbetriebe,-,35.62,36.34,64.0,66.0,401892.99,5808355.4,mailto:grundwasserstand-info@bwb.de,401892.99,5808355.4
BL301A0558FIL001,5118,5118,Land Berlin,aktives Messnetz Grundwasserstand,47.09,46.84,12.8,17.0,400880.71,5807397.07,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5118,400880.71,5807397.07
BL301A0559FIL001,8693,8693,Land Berlin,aktives Messnetz Grundwasserstand,35.05,35.94,12.9,14.9,403076.47,5808028.29,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8693,403076.47,5808028.29
BL301A0559FIL002,8694,8694,Land Berlin,-,35.05,35.79,39.8,41.8,403076.47,5808028.29,,403076.47,5808028.29
BL301A0560FIL001,8964,8964,Land Berlin,aktives Messnetz Grundwasserstand und -güte,48.84,49.51,34.0,36.0,400264.7,5806868.3,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8964,400264.7,5806868.3
BL301A0561FIL001,15065,15065,Land Berlin,aktives Messnetz Grundwasserstand und -güte,45.26,46.08,30.05,32.05,401623.6,5806433.57,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15065,401623.6,5806433.57
BL301A0735FIL001,10421,10421,Land Berlin,aktives Messnetz Grundwasserstand und -güte,34.91,35.58,15.0,16.95,402066.6,5808318.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=10421,402066.6,5808318.5
BL301B0143FIL001,6886,6886,Berliner Wasserbetriebe,-,33.2,33.63,6.5,8.5,405247.58,5807468.1,mailto:grundwasserstand-info@bwb.de,405247.58,5807468.1
BL301B0143FIL002,6887,6887,Berliner Wasserbetriebe,-,33.2,33.58,11.7,13.7,405247.58,5807468.1,mailto:grundwasserstand-info@bwb.de,405247.58,5807468.1
BL301B0143FIL003,6888,6888,Berliner Wasserbetriebe,-,33.2,33.53,26.4,28.4,405247.58,5807468.1,mailto:grundwasserstand-info@bwb.de,405247.58,5807468.1
BL301B0173FIL001,5430,5430,Land Berlin,aktives Messnetz Grundwasserstand,34.61,34.5,9.0,10.0,403688.33,5806550.83,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5430,403688.33,5806550.83
BL301B0174FIL001,6869,6869,Berliner Wasserbetriebe,-,32.92,33.75,18.0,20.0,405128.19,5807973.31,mailto:grundwasserstand-info@bwb.de,405128.19,5807973.31
BL301B0175FIL001,6870,6870,Berliner Wasserbetriebe,-,34.4,35.06,18.0,20.0,405159.39,5808036.71,mailto:grundwasserstand-info@bwb.de,405159.39,5808036.71
BL301B0176FIL001,6871,6871,Berliner Wasserbetriebe,-,34.49,35.68,12.7,14.7,405198.33,5808138.96,mailto:grundwasserstand-info@bwb.de,405198.33,5808138.96
BL301B0176FIL002,6872,6872,Berliner Wasserbetriebe,-,34.49,35.58,29.0,31.0,405198.33,5808138.96,mailto:grundwasserstand-info@bwb.de,405198.33,5808138.96
